study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,raw_se,adult_return,adult_sd,adult_se,pooled,resource_cat,scaled_return,scaled_se
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1035,1,14,none,NA,NA,NA,game,kg,14.25,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.10106382978723404,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1030,1,14,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1030,1,14,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven1030,1,14,none,NA,NA,NA,game,kg,2.56,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.018156028368794326,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven984,1,19,none,NA,NA,NA,game,kg,3.6,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.025531914893617023,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven991,1,18,none,NA,NA,NA,game,kg,0,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0,NA
Trumble_Gurven_cchunts,Trumble_Gurven_cchunts,Trumble_Gurven987,1,19,none,NA,NA,NA,game,kg,0.8,NA,NA,10.406169169706336,22.34901285434212,0.8786303585119511,0,game,0.005673758865248227,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1261,1,9,none,NA,NA,NA,game,kg,0.047058824,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.0023833777755258192,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1261,1,9,none,NA,NA,NA,game,kg,0.028235294,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.0014300266450567808,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1238,1,16,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1261,1,9,none,NA,NA,NA,game,kg,0.204705882,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.01036769320198505,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1261,1,9,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1246,1,18,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1242,1,19,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1246,1,18,none,NA,NA,NA,game,kg,0.800456471,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,1,game,0.04054054056381068,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1247,1,18,none,NA,NA,NA,game,kg,0.266818824,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.013513513538152486,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1247,1,18,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1242,1,19,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1261,1,9,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1238,1,16,none,NA,NA,NA,game,kg,2.801597647,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,1,game,0.1418918918973672,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1261,1,9,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1253,1,14,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1242,1,19,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1238,1,16,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1253,1,14,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1256,1,16,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1272,1,14,none,NA,NA,NA,game,kg,4.802738824,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,1,game,0.24324324328157054,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1256,1,16,none,NA,NA,NA,game,kg,4.802738824,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,1,game,0.24324324328157054,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1269,1,10,none,NA,NA,NA,game,kg,0.400228235,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.02027027025658195,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1256,1,16,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1269,1,10,none,NA,NA,NA,game,kg,0.023529412,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.0011916888877629096,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1272,1,14,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1256,1,16,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1256,1,16,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1239,1,15,none,NA,NA,NA,game,kg,1.334094118,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.06756756758946889,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1256,1,16,none,NA,NA,NA,game,kg,19.74459294,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,1,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1239,1,15,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1242,1,19,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1242,1,19,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1272,1,14,none,NA,NA,NA,game,kg,0.156938824,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.007948445656839153,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1242,1,19,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1256,1,16,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1271,1,10,none,NA,NA,NA,game,kg,0.028235294,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.0014300266450567808,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1256,1,16,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1256,1,16,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1261,1,9,none,NA,NA,NA,game,kg,0.028235294,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.0014300266450567808,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1271,1,10,none,NA,NA,NA,game,kg,0.145882353,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.007388471033224551,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1271,1,10,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1261,1,9,none,NA,NA,NA,game,kg,2.134550588,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.10810810810263279,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1238,1,16,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1246,1,18,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1271,1,10,none,NA,NA,NA,game,kg,0.056470588,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.0028600532901135616,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1261,1,9,none,NA,NA,NA,game,kg,0.105882353,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.005362599944286317,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1238,1,16,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1256,1,16,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1261,1,9,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1269,1,10,none,NA,NA,NA,game,kg,2.524995468,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,1,game,0.12788288295803177,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1272,1,14,none,NA,NA,NA,game,kg,2.524995468,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,1,game,0.12788288295803177,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1256,1,16,none,NA,NA,NA,game,kg,2.524995468,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,1,game,0.12788288295803177,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1271,1,10,none,NA,NA,NA,game,kg,1.095510588,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.05548408069637317,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1269,1,10,none,NA,NA,NA,game,kg,0.377993333,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.01914414412840258,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1271,1,10,none,NA,NA,NA,game,kg,0.098823529,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.0050050932576987325,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1271,1,10,none,NA,NA,NA,game,kg,3.602054118,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,1,game,0.18243243246117788,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1256,1,16,none,NA,NA,NA,game,kg,3.602054118,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,1,game,0.18243243246117788,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1256,1,16,none,NA,NA,NA,game,kg,0,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1261,1,9,none,NA,NA,NA,game,kg,0.032941176,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.001668364402350652,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1271,1,10,none,NA,NA,NA,game,kg,0.032941176,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.001668364402350652,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1261,1,9,none,NA,NA,NA,game,kg,0.047058824,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.0023833777755258192,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1271,1,10,none,NA,NA,NA,game,kg,0.032941176,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.001668364402350652,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1253,1,14,none,NA,NA,NA,game,kg,1.007982222,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.051051051042838066,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1261,1,9,none,NA,NA,NA,game,kg,1.058823529,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.05362599939221639,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1269,1,10,none,NA,NA,NA,game,kg,0.117647059,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.005958444388167772,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1261,1,9,none,NA,NA,NA,game,kg,0.028235294,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.0014300266450567808,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1261,1,9,none,NA,NA,NA,game,kg,0.028235294,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.0014300266450567808,NA
Venkataraman_et_al_cchunts,Venkataraman_et_al_cchunts,Venkataraman_et_al1261,1,9,none,NA,NA,NA,game,kg,0.176470588,NA,NA,2.88444414565,4.461885894300244,0.31550297727403054,0,game,0.00893766655692827,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,0,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1281,1,18,none,NA,NA,NA,game,kg,0,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,0,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,800,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,1,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,0,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,400,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0.5,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,0,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,0,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1284,1,16,none,NA,NA,NA,game,kg,2.2,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0.0027500000000000003,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1284,1,16,none,NA,NA,NA,game,kg,2.9,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0.0036249999999999998,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1284,1,16,none,NA,NA,NA,game,kg,1.1,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0.0013750000000000001,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1284,1,16,none,NA,NA,NA,game,kg,11.1,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0.013875,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1284,1,16,none,NA,NA,NA,game,kg,7.5,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0.009375,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1289,1,15,none,NA,NA,NA,game,kg,7.5,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0.009375,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,31.1,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0.038875,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,10,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0.0125,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1284,1,16,none,NA,NA,NA,game,kg,1.5,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0.001875,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1284,1,16,none,NA,NA,NA,game,kg,0.8,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0.001,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,3.8,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0.00475,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1284,1,16,none,NA,NA,NA,game,kg,3.8,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0.00475,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,0.6,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,7.5e-4,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,0,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,0,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,0,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,0,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,0,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,0,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,0,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,400,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0.5,NA
Winterhalder_cchunts,Winterhalder_cchunts,Winterhalder1274,1,18,none,NA,NA,NA,game,kg,0,NA,NA,47.40103092783505,142.5761379161772,14.476413487275252,1,game,0,NA
Yu_et_al_cchunts,Yu_et_al_cchunts,Yu_et_al1322,1,19,none,NA,NA,NA,game,kg,0,NA,NA,6.689323990107172,15.120495108127603,0.4341458076356869,0,game,0,NA
Yu_et_al_cchunts,Yu_et_al_cchunts,Yu_et_al1322,1,19,none,NA,NA,NA,game,kg,0,NA,NA,6.689323990107172,15.120495108127603,0.4341458076356869,0,game,0,NA
Yu_et_al_cchunts,Yu_et_al_cchunts,Yu_et_al1322,1,19,none,NA,NA,NA,game,kg,0,NA,NA,6.689323990107172,15.120495108127603,0.4341458076356869,0,game,0,NA
Yu_et_al_cchunts,Yu_et_al_cchunts,Yu_et_al1322,1,19,none,NA,NA,NA,game,kg,0,NA,NA,6.689323990107172,15.120495108127603,0.4341458076356869,1,game,0,NA
Yu_et_al_cchunts,Yu_et_al_cchunts,Yu_et_al1308,1,11,none,NA,NA,NA,game,kg,0,NA,NA,6.689323990107172,15.120495108127603,0.4341458076356869,1,game,0,NA
Yu_et_al_cchunts,Yu_et_al_cchunts,Yu_et_al1308,1,11,none,NA,NA,NA,game,kg,1.3,NA,NA,6.689323990107172,15.120495108127603,0.4341458076356869,1,game,0.008589362405021474,NA
Yu_et_al_cchunts,Yu_et_al_cchunts,Yu_et_al1308,1,11,none,NA,NA,NA,game,kg,5.65,NA,NA,6.689323990107172,15.120495108127603,0.4341458076356869,1,game,0.03733069045259333,NA
Yu_et_al_cchunts,Yu_et_al_cchunts,Yu_et_al1308,1,12,none,NA,NA,NA,game,kg,5.8,NA,NA,6.689323990107172,15.120495108127603,0.4341458076356869,1,game,0.0383217707300958,NA
Yu_et_al_cchunts,Yu_et_al_cchunts,Yu_et_al1328,1,16,none,NA,NA,NA,game,kg,3.1,NA,NA,6.689323990107172,15.120495108127603,0.4341458076356869,1,game,0.020482325735051207,NA
Yu_et_al_cchunts,Yu_et_al_cchunts,Yu_et_al1328,1,16,none,NA,NA,NA,game,kg,7.5,NA,NA,6.689323990107172,15.120495108127603,0.4341458076356869,1,game,0.049554013875123884,NA
Yu_et_al_cchunts,Yu_et_al_cchunts,Yu_et_al1328,1,16,none,NA,NA,NA,game,kg,0,NA,NA,6.689323990107172,15.120495108127603,0.4341458076356869,1,game,0,NA
Yu_et_al_cchunts,Yu_et_al_cchunts,Yu_et_al1328,1,16,none,NA,NA,NA,game,kg,3.1,NA,NA,6.689323990107172,15.120495108127603,0.4341458076356869,0,game,0.020482325735051207,NA
Yu_et_al_cchunts,Yu_et_al_cchunts,Yu_et_al1328,1,16,none,NA,NA,NA,game,kg,3.1,NA,NA,6.689323990107172,15.120495108127603,0.4341458076356869,0,game,0.020482325735051207,NA
Yu_et_al_cchunts,Yu_et_al_cchunts,Yu_et_al1328,1,16,none,NA,NA,NA,game,kg,1.35,NA,NA,6.689323990107172,15.120495108127603,0.4341458076356869,1,game,0.0089197224975223,NA
Yu_et_al_cchunts,Yu_et_al_cchunts,Yu_et_al1328,1,17,none,NA,NA,NA,game,kg,5.65,NA,NA,6.689323990107172,15.120495108127603,0.4341458076356869,0,game,0.03733069045259333,NA
Yu_et_al_cchunts,Yu_et_al_cchunts,Yu_et_al1328,1,17,none,NA,NA,NA,game,kg,22.5,NA,NA,6.689323990107172,15.120495108127603,0.4341458076356869,1,game,0.14866204162537167,NA
Yu_et_al_cchunts,Yu_et_al_cchunts,Yu_et_al1328,1,17,none,NA,NA,NA,game,kg,0,NA,NA,6.689323990107172,15.120495108127603,0.4341458076356869,1,game,0,NA
Yu_et_al_cchunts,Yu_et_al_cchunts,Yu_et_al1328,1,17,none,NA,NA,NA,game,kg,0,NA,NA,6.689323990107172,15.120495108127603,0.4341458076356869,1,game,0,NA
Yu_et_al_cchunts,Yu_et_al_cchunts,Yu_et_al1328,1,17,none,NA,NA,NA,game,kg,32,NA,NA,6.689323990107172,15.120495108127603,0.4341458076356869,1,game,0.21143045920052858,NA
