"","study","outcome","id","sex","age","age_error","age_sd","age_lower","age_upper","resource","units","raw_return","raw_sd","adult_return","adult_sd","adult_se"
"1614","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m12","male",15.8997499609314,NA,NA,NA,NA,"mixed","net kcal/h",2585.3544568104,NA,2865.88293711127,936.107482347114,176.907685622661
"1615","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m12","male",15.8997499609314,NA,NA,NA,NA,"mixed","net kcal/h",2163.34982126808,NA,2865.88293711127,936.107482347114,176.907685622661
"1616","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m12","male",15.8997499609314,NA,NA,NA,NA,"mixed","net kcal/h",1625.29391095164,NA,2865.88293711127,936.107482347114,176.907685622661
"1617","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m12","male",15.8997499609314,NA,NA,NA,NA,"mixed","net kcal/h",791.834755755574,NA,2865.88293711127,936.107482347114,176.907685622661
"1618","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m12","male",15.8997499609314,NA,NA,NA,NA,"mixed","net kcal/h",812.93498753269,NA,2865.88293711127,936.107482347114,176.907685622661
"1619","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m12","male",15.8997499609314,NA,NA,NA,NA,"mixed","net kcal/h",675.783480981439,NA,2865.88293711127,936.107482347114,176.907685622661
"1620","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m12","male",15.8997499609314,NA,NA,NA,NA,"mixed","net kcal/h",612.482785650092,NA,2865.88293711127,936.107482347114,176.907685622661
"1621","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m12","male",15.8997499609314,NA,NA,NA,NA,"mixed","net kcal/h",390.930351990379,NA,2865.88293711127,936.107482347114,176.907685622661
"1622","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m13","male",12.8653782709104,NA,NA,NA,NA,"mixed","net kcal/h",1171.63892774365,NA,2865.88293711127,936.107482347114,176.907685622661
"1623","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m14","male",10.7209459811429,NA,NA,NA,NA,"mixed","net kcal/h",1224.38950718644,NA,2865.88293711127,936.107482347114,176.907685622661
"1624","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m14","male",10.7209459811429,NA,NA,NA,NA,"mixed","net kcal/h",992.286957638171,NA,2865.88293711127,936.107482347114,176.907685622661
"1625","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m15","male",9.6916184820545,NA,NA,NA,NA,"mixed","net kcal/h",1108.33823241231,NA,2865.88293711127,936.107482347114,176.907685622661
"1626","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m16","male",7.69729645257073,NA,NA,NA,NA,"mixed","net kcal/h",2595.90457269895,NA,2865.88293711127,936.107482347114,176.907685622661
"1627","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m16","male",7.69729645257073,NA,NA,NA,NA,"mixed","net kcal/h",1087.23800063519,NA,2865.88293711127,936.107482347114,176.907685622661
"1628","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m16","male",7.69729645257073,NA,NA,NA,NA,"mixed","net kcal/h",422.580699656052,NA,2865.88293711127,936.107482347114,176.907685622661
"1629","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m16","male",7.69729645257073,NA,NA,NA,NA,"mixed","net kcal/h",148.277686553549,NA,2865.88293711127,936.107482347114,176.907685622661
"1630","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m17","male",4.88809015297531,NA,NA,NA,NA,"mixed","net kcal/h",0,NA,2865.88293711127,936.107482347114,176.907685622661
"1631","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m18","male",2.82943515479851,NA,NA,NA,NA,"mixed","net kcal/h",528.081858541629,NA,2865.88293711127,936.107482347114,176.907685622661
"1632","Tucker_2005","Tucker_2005_1997_returns","Tucker_2005_1997_returns_m19","male",1.80010765571011,NA,NA,NA,NA,"mixed","net kcal/h",264.328961327686,NA,2865.88293711127,936.107482347114,176.907685622661
"1633","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m1","male",NA,NA,NA,6,11,"mixed","net kcal/h",220.75055187638,NA,1528.69757174393,1128.69176477628,325.825247112849
"1634","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m2","male",NA,NA,NA,6,11,"mixed","net kcal/h",22.0750551876381,NA,1528.69757174393,1128.69176477628,325.825247112849
"1635","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m2","male",NA,NA,NA,6,11,"mixed","net kcal/h",77.2626931567329,NA,1528.69757174393,1128.69176477628,325.825247112849
"1636","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m2","male",NA,NA,NA,6,11,"mixed","net kcal/h",165.562913907284,NA,1528.69757174393,1128.69176477628,325.825247112849
"1637","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m2","male",NA,NA,NA,6,11,"mixed","net kcal/h",253.863134657837,NA,1528.69757174393,1128.69176477628,325.825247112849
"1638","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m3","male",NA,NA,NA,6,11,"mixed","net kcal/h",441.50110375276,NA,1528.69757174393,1128.69176477628,325.825247112849
"1639","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m3","male",NA,NA,NA,6,11,"mixed","net kcal/h",518.763796909492,NA,1528.69757174393,1128.69176477628,325.825247112849
"1640","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m3","male",NA,NA,NA,6,11,"mixed","net kcal/h",1015.45253863135,NA,1528.69757174393,1128.69176477628,325.825247112849
"1641","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m4","male",NA,NA,NA,6,11,"mixed","net kcal/h",-99.3377483443701,NA,1528.69757174393,1128.69176477628,325.825247112849
"1642","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m4","male",NA,NA,NA,6,11,"mixed","net kcal/h",220.75055187638,NA,1528.69757174393,1128.69176477628,325.825247112849
"1643","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m4","male",NA,NA,NA,6,11,"mixed","net kcal/h",353.200883002207,NA,1528.69757174393,1128.69176477628,325.825247112849
"1644","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m4","male",NA,NA,NA,6,11,"mixed","net kcal/h",430.463576158942,NA,1528.69757174393,1128.69176477628,325.825247112849
"1645","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m4","male",NA,NA,NA,6,11,"mixed","net kcal/h",518.763796909492,NA,1528.69757174393,1128.69176477628,325.825247112849
"1646","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m4","male",NA,NA,NA,6,11,"mixed","net kcal/h",584.988962472406,NA,1528.69757174393,1128.69176477628,325.825247112849
"1647","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m4","male",NA,NA,NA,6,11,"mixed","net kcal/h",684.326710816777,NA,1528.69757174393,1128.69176477628,325.825247112849
"1648","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m4","male",NA,NA,NA,6,11,"mixed","net kcal/h",1070.64017660044,NA,1528.69757174393,1128.69176477628,325.825247112849
"1649","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m4","male",NA,NA,NA,6,11,"mixed","net kcal/h",286.975717439293,NA,1528.69757174393,1128.69176477628,325.825247112849
"1650","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m5","male",NA,NA,NA,12,19,"mixed","net kcal/h",430.463576158942,NA,1528.69757174393,1128.69176477628,325.825247112849
"1651","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m5","male",NA,NA,NA,12,19,"mixed","net kcal/h",518.763796909492,NA,1528.69757174393,1128.69176477628,325.825247112849
"1652","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m5","male",NA,NA,NA,12,19,"mixed","net kcal/h",607.064017660045,NA,1528.69757174393,1128.69176477628,325.825247112849
"1653","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m5","male",NA,NA,NA,12,19,"mixed","net kcal/h",816.777041942605,NA,1528.69757174393,1128.69176477628,325.825247112849
"1654","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m5","male",NA,NA,NA,12,19,"mixed","net kcal/h",894.039735099337,NA,1528.69757174393,1128.69176477628,325.825247112849
"1655","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m5","male",NA,NA,NA,12,19,"mixed","net kcal/h",938.189845474614,NA,1528.69757174393,1128.69176477628,325.825247112849
"1656","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m5","male",NA,NA,NA,12,19,"mixed","net kcal/h",1004.41501103753,NA,1528.69757174393,1128.69176477628,325.825247112849
"1657","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m6","male",NA,NA,NA,12,19,"mixed","net kcal/h",805.739514348787,NA,1528.69757174393,1128.69176477628,325.825247112849
"1658","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m6","male",NA,NA,NA,12,19,"mixed","net kcal/h",2682.11920529802,NA,1528.69757174393,1128.69176477628,325.825247112849
"1659","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m7","male",NA,NA,NA,12,19,"mixed","net kcal/h",816.777041942605,NA,1528.69757174393,1128.69176477628,325.825247112849
"1660","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_m7","male",NA,NA,NA,12,19,"mixed","net kcal/h",2682.11920529802,NA,1528.69757174393,1128.69176477628,325.825247112849
"1661","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f1","female",NA,NA,NA,6,11,"mixed","net kcal/h",165.562913907283,NA,1668.24345632293,449.99173844601,120.265350867411
"1662","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f1","female",NA,NA,NA,6,11,"mixed","net kcal/h",275.938189845473,NA,1668.24345632293,449.99173844601,120.265350867411
"1663","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f1","female",NA,NA,NA,6,11,"mixed","net kcal/h",452.538631346577,NA,1668.24345632293,449.99173844601,120.265350867411
"1664","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f1","female",NA,NA,NA,6,11,"mixed","net kcal/h",551.876379690948,NA,1668.24345632293,449.99173844601,120.265350867411
"1665","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f1","female",NA,NA,NA,6,11,"mixed","net kcal/h",651.214128035318,NA,1668.24345632293,449.99173844601,120.265350867411
"1666","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f1","female",NA,NA,NA,6,11,"mixed","net kcal/h",717.439293598233,NA,1668.24345632293,449.99173844601,120.265350867411
"1667","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f1","female",NA,NA,NA,6,11,"mixed","net kcal/h",805.739514348784,NA,1668.24345632293,449.99173844601,120.265350867411
"1668","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f1","female",NA,NA,NA,6,11,"mixed","net kcal/h",883.002207505518,NA,1668.24345632293,449.99173844601,120.265350867411
"1669","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f1","female",NA,NA,NA,6,11,"mixed","net kcal/h",1114.79028697572,NA,1668.24345632293,449.99173844601,120.265350867411
"1670","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f2","female",NA,NA,NA,6,11,"mixed","net kcal/h",154.525386313465,NA,1668.24345632293,449.99173844601,120.265350867411
"1671","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f2","female",NA,NA,NA,6,11,"mixed","net kcal/h",198.67549668874,NA,1668.24345632293,449.99173844601,120.265350867411
"1672","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f2","female",NA,NA,NA,6,11,"mixed","net kcal/h",309.05077262693,NA,1668.24345632293,449.99173844601,120.265350867411
"1673","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f2","female",NA,NA,NA,6,11,"mixed","net kcal/h",474.613686534215,NA,1668.24345632293,449.99173844601,120.265350867411
"1674","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f2","female",NA,NA,NA,6,11,"mixed","net kcal/h",596.026490066224,NA,1668.24345632293,449.99173844601,120.265350867411
"1675","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f2","female",NA,NA,NA,6,11,"mixed","net kcal/h",739.51434878587,NA,1668.24345632293,449.99173844601,120.265350867411
"1676","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f3","female",NA,NA,NA,6,11,"mixed","net kcal/h",309.05077262693,NA,1668.24345632293,449.99173844601,120.265350867411
"1677","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f3","female",NA,NA,NA,6,11,"mixed","net kcal/h",408.388520971301,NA,1668.24345632293,449.99173844601,120.265350867411
"1678","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f3","female",NA,NA,NA,6,11,"mixed","net kcal/h",518.763796909491,NA,1668.24345632293,449.99173844601,120.265350867411
"1679","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f3","female",NA,NA,NA,6,11,"mixed","net kcal/h",562.913907284767,NA,1668.24345632293,449.99173844601,120.265350867411
"1680","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f3","female",NA,NA,NA,6,11,"mixed","net kcal/h",717.439293598233,NA,1668.24345632293,449.99173844601,120.265350867411
"1681","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f3","female",NA,NA,NA,6,11,"mixed","net kcal/h",761.589403973509,NA,1668.24345632293,449.99173844601,120.265350867411
"1682","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f3","female",NA,NA,NA,6,11,"mixed","net kcal/h",1611.47902869757,NA,1668.24345632293,449.99173844601,120.265350867411
"1683","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f4","female",NA,NA,NA,6,11,"mixed","net kcal/h",629.139072847681,NA,1668.24345632293,449.99173844601,120.265350867411
"1684","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f4","female",NA,NA,NA,6,11,"mixed","net kcal/h",673.289183222957,NA,1668.24345632293,449.99173844601,120.265350867411
"1685","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f4","female",NA,NA,NA,6,11,"mixed","net kcal/h",772.626931567327,NA,1668.24345632293,449.99173844601,120.265350867411
"1686","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f4","female",NA,NA,NA,6,11,"mixed","net kcal/h",871.964679911699,NA,1668.24345632293,449.99173844601,120.265350867411
"1687","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f4","female",NA,NA,NA,6,11,"mixed","net kcal/h",927.152317880794,NA,1668.24345632293,449.99173844601,120.265350867411
"1688","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f4","female",NA,NA,NA,6,11,"mixed","net kcal/h",1269.31567328918,NA,1668.24345632293,449.99173844601,120.265350867411
"1689","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f4","female",NA,NA,NA,6,11,"mixed","net kcal/h",1865.34216335541,NA,1668.24345632293,449.99173844601,120.265350867411
"1690","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f5","female",NA,NA,NA,6,11,"mixed","net kcal/h",485.651214128035,NA,1668.24345632293,449.99173844601,120.265350867411
"1691","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f5","female",NA,NA,NA,6,11,"mixed","net kcal/h",651.214128035318,NA,1668.24345632293,449.99173844601,120.265350867411
"1692","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f5","female",NA,NA,NA,6,11,"mixed","net kcal/h",706.401766004414,NA,1668.24345632293,449.99173844601,120.265350867411
"1693","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f5","female",NA,NA,NA,6,11,"mixed","net kcal/h",772.626931567327,NA,1668.24345632293,449.99173844601,120.265350867411
"1694","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f5","female",NA,NA,NA,6,11,"mixed","net kcal/h",816.777041942603,NA,1668.24345632293,449.99173844601,120.265350867411
"1695","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f5","female",NA,NA,NA,6,11,"mixed","net kcal/h",1280.353200883,NA,1668.24345632293,449.99173844601,120.265350867411
"1696","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f5","female",NA,NA,NA,6,11,"mixed","net kcal/h",1324.50331125828,NA,1668.24345632293,449.99173844601,120.265350867411
"1697","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f6","female",NA,NA,NA,12,19,"mixed","net kcal/h",342.163355408387,NA,1668.24345632293,449.99173844601,120.265350867411
"1698","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f6","female",NA,NA,NA,12,19,"mixed","net kcal/h",662.251655629138,NA,1668.24345632293,449.99173844601,120.265350867411
"1699","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f6","female",NA,NA,NA,12,19,"mixed","net kcal/h",739.51434878587,NA,1668.24345632293,449.99173844601,120.265350867411
"1700","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f6","female",NA,NA,NA,12,19,"mixed","net kcal/h",1258.27814569536,NA,1668.24345632293,449.99173844601,120.265350867411
"1701","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f6","female",NA,NA,NA,12,19,"mixed","net kcal/h",1302.42825607064,NA,1668.24345632293,449.99173844601,120.265350867411
"1702","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f6","female",NA,NA,NA,12,19,"mixed","net kcal/h",1368.65342163355,NA,1668.24345632293,449.99173844601,120.265350867411
"1703","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f6","female",NA,NA,NA,12,19,"mixed","net kcal/h",1434.87858719647,NA,1668.24345632293,449.99173844601,120.265350867411
"1704","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f6","female",NA,NA,NA,12,19,"mixed","net kcal/h",1611.47902869757,NA,1668.24345632293,449.99173844601,120.265350867411
"1705","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f6","female",NA,NA,NA,12,19,"mixed","net kcal/h",1732.89183222958,NA,1668.24345632293,449.99173844601,120.265350867411
"1706","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f6","female",NA,NA,NA,12,19,"mixed","net kcal/h",1821.19205298013,NA,1668.24345632293,449.99173844601,120.265350867411
"1707","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f7","female",NA,NA,NA,12,19,"mixed","net kcal/h",794.701986754966,NA,1668.24345632293,449.99173844601,120.265350867411
"1708","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f7","female",NA,NA,NA,12,19,"mixed","net kcal/h",883.002207505518,NA,1668.24345632293,449.99173844601,120.265350867411
"1709","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f7","female",NA,NA,NA,12,19,"mixed","net kcal/h",1092.71523178808,NA,1668.24345632293,449.99173844601,120.265350867411
"1710","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f7","female",NA,NA,NA,12,19,"mixed","net kcal/h",1125.82781456953,NA,1668.24345632293,449.99173844601,120.265350867411
"1711","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f7","female",NA,NA,NA,12,19,"mixed","net kcal/h",2152.3178807947,NA,1668.24345632293,449.99173844601,120.265350867411
"1712","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f7","female",NA,NA,NA,12,19,"mixed","net kcal/h",2615.8940397351,NA,1668.24345632293,449.99173844601,120.265350867411
"1713","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f8","female",NA,NA,NA,12,19,"mixed","net kcal/h",916.114790286974,NA,1668.24345632293,449.99173844601,120.265350867411
"1714","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f8","female",NA,NA,NA,12,19,"mixed","net kcal/h",1092.71523178808,NA,1668.24345632293,449.99173844601,120.265350867411
"1715","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f8","female",NA,NA,NA,12,19,"mixed","net kcal/h",1225.16556291391,NA,1668.24345632293,449.99173844601,120.265350867411
"1716","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f8","female",NA,NA,NA,12,19,"mixed","net kcal/h",1644.59161147903,NA,1668.24345632293,449.99173844601,120.265350867411
"1717","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f8","female",NA,NA,NA,12,19,"mixed","net kcal/h",1766.00441501104,NA,1668.24345632293,449.99173844601,120.265350867411
"1718","Tucker_2005","Tucker_2005_2003_returns","Tucker_2005_2003_returns_f8","female",NA,NA,NA,12,19,"mixed","net kcal/h",2748.34437086093,NA,1668.24345632293,449.99173844601,120.265350867411
"1719","Walker_2002","Walker_2002_Fig_2a","Walker_2002_Fig_2a_1990s/2000_1","male",13.7218045112782,NA,NA,NA,NA,"game","g/h",136.752136752137,NA,626.862026862027,376.062336307954,63.5661367147627
"1720","Walker_2002","Walker_2002_Fig_2a","Walker_2002_Fig_2a_1990s/2000_2","male",17.7819548872181,NA,NA,NA,NA,"game","g/h",145.299145299145,NA,626.862026862027,376.062336307954,63.5661367147627
"1721","Walker_2002","Walker_2002_Fig_2a","Walker_2002_Fig_2a_1990s/2000_3","male",19.6992481203008,NA,NA,NA,NA,"game","g/h",94.0170940170939,NA,626.862026862027,376.062336307954,63.5661367147627
"1722","Walker_2002","Walker_2002_Fig_2a","Walker_2002_Fig_2a_1990s/2000_39","male",19.9248120300752,NA,NA,NA,NA,"game","g/h",0,NA,626.862026862027,376.062336307954,63.5661367147627
"1723","Walker_2002","Walker_2002_Fig_2a","Walker_2002_Fig_2a_1980s_40","male",11.5789473684211,NA,NA,NA,NA,"game","g/h",0,NA,564.713064713065,347.556296277032,53.6291008159634
"1724","Walker_2002","Walker_2002_Fig_2a","Walker_2002_Fig_2a_1980s_41","male",13.609022556391,NA,NA,NA,NA,"game","g/h",0,NA,564.713064713065,347.556296277032,53.6291008159634
